accuracy,f1_score,recall,precision,roc_auc,mcc,seed,fold
0.964824120603015,0.9805996472663139,0.9893238434163701,0.972027972027972,0.9925688270884001,0.7960411160655514,0,0
0.9520328917313842,0.9739776951672863,0.9989832231825114,0.9501934235976789,0.993690945648241,0.7067732932608328,1,0
0.9671082686158063,0.9818639798488665,0.990849008642603,0.9730404393409885,0.9934161411029738,0.8093835292241874,2,0
0.9657377798081316,0.9810844892812106,0.9888154550076258,0.9734734734734735,0.9926466883762258,0.8023612125308649,3,0
0.9661946094106898,0.9813036887316827,0.987290289781393,0.9753892516323456,0.991881815725232,0.806792805674176,4,0
