accuracy,f1_score,recall,precision,roc_auc,mcc,seed,fold
0.7806812038205082,0.7644212156407278,0.9276485788113695,0.6500411522633744,0.9266768781425622,0.6026348892669546,0,0
0.7718507839250316,0.7570990023023791,0.9269438571764154,0.63985730501054,0.9246394246411243,0.5893974720485401,1,0
0.7786988646602991,0.7626135704620144,0.9267089499647639,0.6478896370504188,0.9258565056541009,0.5992930653594905,2,0
0.7785186520093711,0.7625579598145287,0.9271787643880667,0.6475799835931091,0.9264772705382164,0.5992448097899831,3,0
0.778428545683907,0.7623925016909847,0.9267089499647639,0.6475705843729481,0.9271967575731135,0.5988964512471915,4,0
