accuracy,f1_score,recall,precision,roc_auc,mcc,seed,fold
0.3544548564628886,0.35874704491725773,0.9665605095541401,0.2202467343976778,0.8028764655099094,0.18295849296682168,0,0
0.3596608656849621,0.3606119114807664,0.9665605095541401,0.22165419025013694,0.8049263298377409,0.18736776369133512,1,0
0.36114829689126876,0.3605776388268572,0.964171974522293,0.2217542574620033,0.8153986891819942,0.18643814817577747,2,0
0.36442064554514353,0.3615717914238757,0.9633757961783439,0.22254919992643002,0.8126323080346585,0.18847758249979035,3,0
0.35192622341216717,0.3580374244879917,0.9673566878980892,0.2196709455794612,0.8027965127184649,0.18154628134819997,4,0
