accuracy,f1_score,recall,precision,roc_auc,mcc,seed,fold
0.41270727040816324,0.5768280774312138,0.9998008761449622,0.4053443125857754,0.8526753224392837,0.09052602176714952,0,0
0.41191007653061223,0.5764969286411389,0.9998008761449622,0.40501734290554164,0.8529247169936989,0.08746396309370508,1,0
0.41270727040816324,0.5768280774312138,0.9998008761449622,0.4053443125857754,0.8530981628190388,0.09052602176714952,2,0
0.41151147959183676,0.5763314967860422,0.9998008761449622,0.40485405579745204,0.8527695502193963,0.0858939708683288,3,0
0.413265306122449,0.5769628692953213,0.9994026284348865,0.40554298642533937,0.85341228189161,0.09095356272851905,4,0
