accuracy,f1_score,recall,precision,roc_auc,mcc,seed,fold
0.6360698125404007,0.6162235855487389,0.8819512195121951,0.47354635935044526,0.8466824882999918,0.3836230736105516,0,0
0.6341305753070459,0.6149135936862159,0.8817560975609756,0.4720568264911731,0.8469595916490823,0.3810641953537124,1,0
0.6354234001292824,0.6160130718954249,0.8827317073170732,0.47307330335668724,0.8469013096936189,0.38329041749098225,2,0
0.6382029734970911,0.6203622057925795,0.8922926829268293,0.4754626741526305,0.848637847905787,0.3927012426380041,3,0
0.6416289592760182,0.6186545604622369,0.8774634146341463,0.47774354615956655,0.8489448749837909,0.38790382108408683,4,0
