accuracy,f1_score,recall,precision,roc_auc,mcc,seed,fold
0.9080536464936279,0.8819801301815691,0.8943894389438944,0.8699104578476093,0.9651329080561588,0.8069034827345626,0,0
0.9057182891839595,0.8794677130427365,0.8954316484280007,0.8640630238015421,0.9650782005269011,0.8024315974123706,1,0
0.9050510442383399,0.878718145401858,0.8954316484280007,0.8626171352074966,0.9649129299655175,0.8011284619456351,2,0
0.9069193300860746,0.8807794205623452,0.8950842452666319,0.8669246298788694,0.9652379664607277,0.8047457383116676,3,0
0.9067191566023888,0.8807574206755373,0.8968212610734758,0.8652589240824535,0.9654467659230996,0.804543123078634,4,0
