accuracy,f1_score,recall,precision,roc_auc,mcc,seed,fold
0.8401231643770725,0.7942700396220664,0.8739101274312542,0.7279329608938547,0.9320842668607765,0.6727333117282053,0,0
0.8358597820937944,0.7913279132791328,0.8812877263581489,0.7180327868852459,0.9349898978884905,0.6677542999773917,1,0
0.8353860729512079,0.788946249620407,0.8712273641851107,0.720865704772475,0.9297066421475269,0.6638963030244588,2,0
0.8403600189483657,0.7967430639324488,0.8859825620389,0.7238356164383561,0.9338098651717456,0.676739482460686,3,0
0.8410705826622454,0.7947384521260324,0.8712273641851107,0.7305961754780652,0.932201410587288,0.6735792083077787,4,0
